wavelength (nm),Red 1 
2.429669922,0.616643
2.435209961,0.614314
2.44073999,0.6126699999999999
2.446280029,0.610336
2.451820068,0.607658
2.457350098,0.604947
2.462889893,0.601761
2.468429932,0.5972890000000001
2.473969971,0.59435
2.47951001,0.589192
2.485050049,0.5885020000000001
2.490590088,0.588123
2.496129883,0.587608
2.501669922,0.588252
