wavelength (nm),ROI 2
1.1836999510000001,0.41263199999999994
1.189280029,0.42079300000000003
1.194849976,0.428508
1.200430054,0.43622299999999997
1.206,0.44346800000000003
1.211579956,0.45036499999999996
1.217150024,0.45817700000000006
1.222719971,0.46651499999999996
1.228290039,0.47562
1.233869995,0.485308
1.239439941,0.493303
1.24501001,0.50246
1.250579956,0.5107659999999999
1.256150024,0.519124
1.261709961,0.5268079999999999
1.267280029,0.5347729999999999
1.272849976,0.542065
1.278410034,0.550242
1.28397998,0.557309
1.289550049,0.56545
1.295109985,0.5722470000000001
1.3006700439999999,0.579867
1.3062399900000001,0.587439
1.311800049,0.594805
1.317359985,0.601336
1.322920044,0.608125
1.32848999,0.6143460000000001
1.334050049,0.6203489999999999
1.339609985,0.625859
1.345160034,0.629711
1.350719971,0.63493
1.356280029,0.637948
1.361839966,0.639472
1.367400024,0.641854
1.372949951,0.645479
1.37851001,0.650506
1.384069946,0.6510279999999999
1.389619995,0.65284
1.3951700439999999,0.652044
1.4007299800000002,0.6517569999999999
1.406280029,0.650718
1.411839966,0.648674
1.417390015,0.643927
1.422939941,0.64408
1.42848999,0.647105
1.4340400389999999,0.649543
1.439589966,0.651118
1.445140015,0.6531239999999999
1.450689941,0.653882
1.45623999,0.657645
1.461790039,0.660742
1.467339966,0.662875
1.472890015,0.664608
1.478430054,0.667505
1.48397998,0.669844
1.489530029,0.673832
1.495069946,0.677033
1.500619995,0.680465
1.506160034,0.6834319999999999
1.511709961,0.6867
1.51725,0.6882729999999999
1.522800049,0.690826
1.528339966,0.693067
1.5338800049999999,0.69814
1.5394200439999999,0.700376
1.544969971,0.700795
1.55051001,0.7038220000000001
1.556050049,0.705411
1.561589966,0.7096180000000001
1.5671300049999999,0.712258
1.5726700439999999,0.713059
1.578209961,0.715838
1.58375,0.719553
1.589290039,0.718114
1.594829956,0.722858
1.600369995,0.725294
1.605910034,0.725855
1.611439941,0.7325119999999999
1.61697998,0.732712
1.6225200199999998,0.738463
1.628050049,0.737524
1.633589966,0.7404310000000001
1.639130005,0.739872
1.644660034,0.740973
1.650199951,0.7425930000000001
1.65572998,0.744216
1.66127002,0.744532
1.666800049,0.7446649999999999
1.672339966,0.741003
1.677869995,0.740336
1.683400024,0.736895
1.6889399410000001,0.734824
1.694469971,0.727155
1.7,0.723037
1.705540039,0.716224
1.711069946,0.7132310000000001
1.716599976,0.706201
1.722130005,0.700307
1.727660034,0.687545
1.733189941,0.675797
1.73872998,0.673348
1.7442600099999999,0.6856359999999999
1.749790039,0.692206
1.755319946,0.69458
1.760849976,0.694311
1.766380005,0.6910029999999999
1.771910034,0.690091
1.7774399410000001,0.6969489999999999
1.782959961,0.700372
1.78848999,0.702746
1.7940200199999998,0.703095
1.799550049,0.704159
1.805079956,0.703338
1.8106099850000001,0.702858
1.816140015,0.702218
1.821660034,0.700854
1.827189941,0.7001689999999999
1.832719971,0.701579
1.83825,0.7015239999999999
1.84377002,0.70212
1.849300049,0.704389
1.8548299560000001,0.70617
1.860349976,0.707617
1.865880005,0.708936
1.871410034,0.7069270000000001
1.876930054,0.704132
1.8824599610000001,0.7014
1.8879899900000001,0.695547
1.89351001,0.682613
1.899040039,0.668246
1.9045600589999998,0.6476970000000001
1.910089966,0.628273
1.9156099850000001,0.614714
1.921140015,0.605015
1.926670044,0.600854
1.932189941,0.598749
1.937719971,0.597113
1.9432399900000001,0.598907
1.94877002,0.6022569999999999
1.954290039,0.605935
1.959819946,0.61014
1.965339966,0.613928
1.970869995,0.618871
1.976390015,0.623471
1.981920044,0.6281720000000001
1.987439941,0.633174
1.992959961,0.637782
1.99848999,0.641617
2.00401001,0.646188
2.009540039,0.649525
2.015060059,0.651554
2.020589966,0.653532
2.026109985,0.653768
2.031640015,0.653181
2.037160034,0.6505569999999999
2.042689941,0.647877
2.048209961,0.644043
2.05372998,0.639308
2.05926001,0.6340439999999999
2.064780029,0.630685
2.070310059,0.626108
2.075830078,0.621965
2.081360107,0.619835
2.086879883,0.617204
2.092409912,0.6149399999999999
2.097929932,0.614617
2.103459961,0.614138
2.10897998,0.614188
2.11451001,0.614662
2.120030029,0.617228
2.125560059,0.62152
2.131080078,0.6245430000000001
2.136610107,0.6268819999999999
2.142129883,0.628325
2.147659912,0.628988
2.153179932,0.628425
2.158709961,0.627754
2.16422998,0.626476
2.16976001,0.625217
2.175280029,0.624103
2.1808100589999997,0.622183
2.186340088,0.6219399999999999
2.191860107,0.619113
2.197389893,0.616769
2.202919922,0.6133430000000001
2.208439941,0.608376
2.213969971,0.603561
2.2195,0.607069
2.22502002,0.610588
2.230550049,0.613213
2.236080078,0.6134569999999999
2.241610107,0.6111989999999999
2.247129883,0.606348
2.252659912,0.5992770000000001
2.258189941,0.588476
2.263719971,0.577631
2.26925,0.565717
2.27477002,0.552463
2.280300049,0.5443
2.285830078,0.538734
2.291360107,0.533177
2.296889893,0.52484
2.302419922,0.508373
2.307949951,0.479767
2.31347998,0.43899499999999997
2.31901001,0.418892
2.324540039,0.47180200000000005
2.330070068,0.501741
2.335600098,0.504437
2.3411298830000002,0.501367
2.3466699220000002,0.49345900000000004
2.3521999510000002,0.472228
2.3577299800000002,0.45219799999999993
2.36326001,0.472346
2.368790039,0.478022
2.374330078,0.474134
2.379860107,0.473343
2.385389893,0.46762299999999996
2.390929932,0.463174
2.396459961,0.464945
2.40198999,0.465782
2.407530029,0.46567700000000006
2.4130600589999998,0.46616
2.4186000979999998,0.46761800000000003
2.424129883,0.467312
2.429669922,0.46634
2.435209961,0.462222
2.44073999,0.457158
2.446280029,0.45193900000000004
2.451820068,0.456693
2.457350098,0.46190699999999996
2.462889893,0.461524
2.468429932,0.45990299999999995
2.473969971,0.45693500000000004
2.47951001,0.454632
2.485050049,0.45084300000000005
2.490590088,0.4485
2.496129883,0.456701
2.501669922,0.46291400000000005
