wavelength (nm),White 1
1.3006700439999999,0.778817
1.3062399900000001,0.7799729999999999
1.311800049,0.7805770000000001
1.317359985,0.7811100000000001
1.322920044,0.781547
1.32848999,0.781842
1.334050049,0.782116
1.339609985,0.7814760000000001
1.345160034,0.781277
1.350719971,0.780233
1.356280029,0.77903
1.361839966,0.776419
1.367400024,0.774543
1.372949951,0.773796
1.37851001,0.7756270000000001
1.384069946,0.7741399999999999
1.389619995,0.773877
1.3951700439999999,0.7728520000000001
1.4007299800000002,0.770494
1.406280029,0.767165
1.411839966,0.7650859999999999
1.417390015,0.761491
1.422939941,0.7597659999999999
1.42848999,0.757197
1.4340400389999999,0.75488
1.439589966,0.755141
1.445140015,0.75416
1.450689941,0.753127
1.45623999,0.754369
1.461790039,0.755514
1.467339966,0.75572
1.472890015,0.756523
1.478430054,0.758947
1.48397998,0.7588159999999999
1.489530029,0.7590439999999999
1.495069946,0.758085
1.500619995,0.758912
1.506160034,0.758907
1.511709961,0.760919
1.51725,0.7624850000000001
1.522800049,0.7609020000000001
1.528339966,0.761925
1.5338800049999999,0.764718
1.5394200439999999,0.7640060000000001
1.544969971,0.766467
1.55051001,0.7670710000000001
1.556050049,0.76995
1.561589966,0.769025
1.5671300049999999,0.773967
1.5726700439999999,0.773831
1.578209961,0.775122
1.58375,0.7752760000000001
1.589290039,0.777791
1.594829956,0.776939
1.600369995,0.778274
1.605910034,0.780714
1.611439941,0.782713
1.61697998,0.782486
1.6225200199999998,0.783895
1.628050049,0.78258
1.633589966,0.7838729999999999
1.639130005,0.7815979999999999
1.644660034,0.781216
1.650199951,0.7807430000000001
1.65572998,0.781551
1.66127002,0.779075
1.666800049,0.776856
1.672339966,0.772501
1.677869995,0.768552
1.683400024,0.763335
1.6889399410000001,0.758972
1.694469971,0.753905
1.7,0.7519100000000001
1.705540039,0.749347
1.711069946,0.748733
1.716599976,0.7472770000000001
1.722130005,0.744071
1.727660034,0.739873
1.733189941,0.738295
1.73872998,0.735822
1.7442600099999999,0.736207
1.749790039,0.73515
1.755319946,0.735762
1.760849976,0.7355510000000001
1.766380005,0.736011
1.771910034,0.737564
1.7774399410000001,0.738835
1.782959961,0.7379939999999999
1.78848999,0.737958
1.7940200199999998,0.7370369999999999
1.799550049,0.737164
1.805079956,0.736591
1.8106099850000001,0.736613
1.816140015,0.735734
1.821660034,0.735118
1.827189941,0.733993
1.832719971,0.734003
1.83825,0.732544
1.84377002,0.7320979999999999
1.849300049,0.7326
1.8548299560000001,0.73329
1.860349976,0.732965
1.865880005,0.732079
1.871410034,0.72905
1.876930054,0.7233069999999999
1.8824599610000001,0.720093
1.8879899900000001,0.715332
1.89351001,0.7051569999999999
1.899040039,0.6928380000000001
1.9045600589999998,0.6766300000000001
1.910089966,0.661511
1.9156099850000001,0.6485529999999999
1.921140015,0.637548
1.926670044,0.6288189999999999
1.932189941,0.623526
1.937719971,0.618472
1.9432399900000001,0.6171439999999999
1.94877002,0.617306
1.954290039,0.618853
1.959819946,0.6210829999999999
1.965339966,0.623512
1.970869995,0.627437
1.976390015,0.630641
1.981920044,0.633716
1.987439941,0.636844
1.992959961,0.6416470000000001
1.99848999,0.645704
2.00401001,0.6477430000000001
2.009540039,0.651544
2.015060059,0.653975
2.020589966,0.655086
2.026109985,0.6548229999999999
2.031640015,0.654674
2.037160034,0.652412
2.042689941,0.6501560000000001
2.048209961,0.646878
2.05372998,0.644824
2.05926001,0.64469
2.064780029,0.646254
2.070310059,0.648962
2.075830078,0.653672
2.081360107,0.657261
2.086879883,0.6613859999999999
2.092409912,0.6637149999999999
2.097929932,0.665504
2.103459961,0.666127
2.10897998,0.6658029999999999
2.11451001,0.665153
2.120030029,0.665852
2.125560059,0.666143
2.131080078,0.6649609999999999
2.136610107,0.662944
2.142129883,0.659369
2.147659912,0.65399
2.153179932,0.647935
2.158709961,0.6421720000000001
2.16422998,0.636813
2.16976001,0.630239
2.175280029,0.624363
2.1808100589999997,0.620884
2.186340088,0.6183310000000001
2.191860107,0.615306
2.197389893,0.613172
2.202919922,0.6104970000000001
2.208439941,0.6110220000000001
2.213969971,0.609928
2.2195,0.610325
2.22502002,0.613067
2.230550049,0.615386
2.236080078,0.615862
2.241610107,0.616066
2.247129883,0.611838
2.252659912,0.606813
2.258189941,0.5989949999999999
2.263719971,0.5938899999999999
2.26925,0.588743
2.27477002,0.586056
2.280300049,0.5836020000000001
2.285830078,0.580122
2.291360107,0.577144
2.296889893,0.575381
2.302419922,0.576403
2.307949951,0.578024
2.31347998,0.5790609999999999
2.31901001,0.580579
2.324540039,0.581833
2.330070068,0.581675
2.335600098,0.58136
2.3411298830000002,0.58065
2.3466699220000002,0.5808770000000001
2.3521999510000002,0.582741
2.3577299800000002,0.584708
2.36326001,0.589933
2.368790039,0.592713
2.374330078,0.594068
2.379860107,0.595042
2.385389893,0.594427
2.390929932,0.5957399999999999
2.396459961,0.59687
2.40198999,0.595608
2.407530029,0.59526
2.4130600589999998,0.593356
2.4186000979999998,0.591603
2.424129883,0.589071
2.429669922,0.585959
2.435209961,0.5819439999999999
2.44073999,0.576729
2.446280029,0.570284
2.451820068,0.565066
2.457350098,0.55821
2.462889893,0.552796
2.468429932,0.5458970000000001
2.473969971,0.5398310000000001
2.47951001,0.53475
2.485050049,0.529273
2.490590088,0.5257229999999999
2.496129883,0.522475
2.501669922,0.519247
