wavelength (nm),Red 2
1.860349976,0.574843
1.865880005,0.574824
1.871410034,0.56976
1.876930054,0.563018
1.8824599610000001,0.5556949999999999
1.8879899900000001,0.54335
1.89351001,0.5225529999999999
1.899040039,0.497526
1.9045600589999998,0.46914700000000004
1.910089966,0.444406
1.9156099850000001,0.422994
1.921140015,0.407749
1.926670044,0.395208
1.932189941,0.387889
1.937719971,0.384185
1.9432399900000001,0.38350700000000004
1.94877002,0.384908
1.954290039,0.389359
1.959819946,0.3947
1.965339966,0.40118400000000004
1.970869995,0.406763
1.976390015,0.412962
1.981920044,0.418959
1.987439941,0.425617
1.992959961,0.430663
1.99848999,0.434806
2.00401001,0.43868999999999997
2.009540039,0.44020699999999996
2.015060059,0.43891899999999995
2.020589966,0.437037
2.026109985,0.43352299999999994
2.031640015,0.42771499999999996
2.037160034,0.419526
2.042689941,0.408877
2.048209961,0.396729
2.05372998,0.385377
2.05926001,0.377241
2.064780029,0.377238
2.070310059,0.38257800000000003
2.075830078,0.391998
2.081360107,0.40237
2.086879883,0.410893
2.092409912,0.416658
2.097929932,0.41889499999999996
2.103459961,0.418705
2.10897998,0.418408
2.11451001,0.416624
2.120030029,0.41420100000000004
2.125560059,0.411772
2.131080078,0.408681
2.136610107,0.403564
2.142129883,0.398998
2.147659912,0.392617
2.153179932,0.387201
2.158709961,0.380815
2.16422998,0.37585100000000005
2.16976001,0.372157
2.175280029,0.36995
2.1808100589999997,0.368635
2.186340088,0.36657199999999995
2.191860107,0.362599
2.197389893,0.35941999999999996
2.202919922,0.35579
2.208439941,0.355256
2.213969971,0.35631999999999997
2.2195,0.362722
2.22502002,0.37251
2.230550049,0.38495
2.236080078,0.39316
2.241610107,0.397117
2.247129883,0.394448
2.252659912,0.387088
2.258189941,0.374332
2.263719971,0.364695
2.26925,0.359321
2.27477002,0.357241
2.280300049,0.353929
2.285830078,0.350951
2.291360107,0.348086
2.296889893,0.346839
2.302419922,0.347229
2.307949951,0.348923
2.31347998,0.351721
2.31901001,0.356394
2.324540039,0.361471
2.330070068,0.363701
2.335600098,0.365059
2.3411298830000002,0.366417
2.3466699220000002,0.366699
2.3521999510000002,0.36600900000000003
2.3577299800000002,0.365675
2.36326001,0.36556700000000003
2.368790039,0.36446100000000003
2.374330078,0.36267699999999997
2.379860107,0.360951
2.385389893,0.361976
2.390929932,0.366769
2.396459961,0.37151799999999996
2.40198999,0.373208
2.407530029,0.373634
2.4130600589999998,0.37239
2.4186000979999998,0.371192
2.424129883,0.36852399999999996
2.429669922,0.366168
2.435209961,0.363229
2.44073999,0.3579
2.446280029,0.352261
2.451820068,0.345509
2.457350098,0.338959
2.462889893,0.33216799999999996
2.468429932,0.32745100000000005
2.473969971,0.32311100000000004
2.47951001,0.320758
2.485050049,0.317268
2.490590088,0.314173
2.496129883,0.30999099999999996
2.501669922,0.307674
