wavelength (nm),ROI 1
1.139060059,0.6988409999999999
1.144640015,0.698778
1.150219971,0.6983729999999999
1.155800049,0.697283
1.161390015,0.695934
1.166959961,0.693234
1.172540039,0.691515
1.178119995,0.689934
1.1836999510000001,0.687628
1.189280029,0.686661
1.194849976,0.6863319999999999
1.200430054,0.687591
1.206,0.687875
1.211579956,0.6896939999999999
1.217150024,0.691185
1.222719971,0.693773
1.228290039,0.6966359999999999
1.233869995,0.700236
1.239439941,0.703026
1.24501001,0.7062109999999999
1.250579956,0.7093510000000001
1.256150024,0.711869
1.261709961,0.714204
1.267280029,0.715961
1.272849976,0.7169439999999999
1.278410034,0.717817
1.28397998,0.719957
1.289550049,0.7225050000000001
1.295109985,0.725104
1.3006700439999999,0.727939
1.3062399900000001,0.7290840000000001
1.311800049,0.730459
1.317359985,0.731762
1.322920044,0.7320800000000001
1.32848999,0.732031
1.334050049,0.731083
1.339609985,0.72947
1.345160034,0.7270310000000001
1.350719971,0.721885
1.356280029,0.7172689999999999
1.361839966,0.709913
1.367400024,0.704331
1.372949951,0.699982
1.37851001,0.6989449999999999
1.384069946,0.695152
1.389619995,0.690774
1.3951700439999999,0.685099
1.4007299800000002,0.675365
1.406280029,0.6646350000000001
1.411839966,0.651034
1.417390015,0.635493
1.422939941,0.621355
1.42848999,0.608941
1.4340400389999999,0.599333
1.439589966,0.590841
1.445140015,0.5873510000000001
1.450689941,0.58599
1.45623999,0.584272
1.461790039,0.582462
1.467339966,0.581958
1.472890015,0.579194
1.478430054,0.578833
1.48397998,0.57765
1.489530029,0.576394
1.495069946,0.5734319999999999
1.500619995,0.571995
1.506160034,0.573497
1.511709961,0.574554
1.51725,0.574707
1.522800049,0.577843
1.528339966,0.579384
1.5338800049999999,0.581267
1.5394200439999999,0.5831
1.544969971,0.582391
1.55051001,0.585979
1.556050049,0.591599
1.561589966,0.597611
1.5671300049999999,0.602116
1.5726700439999999,0.601353
1.578209961,0.605124
1.58375,0.604701
1.589290039,0.611147
1.594829956,0.614927
1.600369995,0.6223920000000001
1.605910034,0.629889
1.611439941,0.6381060000000001
1.61697998,0.64298
1.6225200199999998,0.64828
1.628050049,0.655508
1.633589966,0.6587270000000001
1.639130005,0.6622279999999999
1.644660034,0.666519
1.650199951,0.668183
1.65572998,0.671204
1.66127002,0.6702640000000001
1.666800049,0.667097
1.672339966,0.662114
1.677869995,0.656021
1.683400024,0.648303
1.6889399410000001,0.641892
1.694469971,0.635097
1.7,0.629654
1.705540039,0.6265
1.711069946,0.625188
1.716599976,0.622272
1.722130005,0.618366
1.727660034,0.614333
1.733189941,0.611119
1.73872998,0.60864
1.7442600099999999,0.608701
1.749790039,0.6080260000000001
1.755319946,0.6078819999999999
1.760849976,0.6076739999999999
1.766380005,0.610055
1.771910034,0.6110479999999999
1.7774399410000001,0.613295
1.782959961,0.614405
1.78848999,0.616117
1.7940200199999998,0.616132
1.799550049,0.618382
1.805079956,0.619074
1.8106099850000001,0.620775
1.816140015,0.622222
1.821660034,0.62361
1.827189941,0.624397
1.832719971,0.62663
1.83825,0.627943
1.84377002,0.629549
1.849300049,0.63269
1.8548299560000001,0.634352
1.860349976,0.6350180000000001
1.865880005,0.633604
1.871410034,0.627572
1.876930054,0.618185
1.8824599610000001,0.60905
1.8879899900000001,0.5936
1.89351001,0.567861
1.899040039,0.5366850000000001
1.9045600589999998,0.499738
1.910089966,0.468433
1.9156099850000001,0.44219899999999995
1.921140015,0.423996
1.926670044,0.40926999999999997
1.932189941,0.401154
1.937719971,0.39616799999999996
1.9432399900000001,0.39571799999999996
1.94877002,0.39779200000000003
1.954290039,0.40333600000000003
1.959819946,0.409089
1.965339966,0.416171
1.970869995,0.42299200000000003
1.976390015,0.43040500000000004
1.981920044,0.437546
1.987439941,0.44495500000000004
1.992959961,0.45092899999999997
1.99848999,0.45691800000000005
2.00401001,0.46011599999999997
2.009540039,0.461867
2.015060059,0.46027299999999993
2.020589966,0.457178
2.026109985,0.451345
2.031640015,0.444539
2.037160034,0.43252399999999996
2.042689941,0.418671
2.048209961,0.401188
2.05372998,0.386248
2.05926001,0.37440100000000004
2.064780029,0.372323
2.070310059,0.378794
2.075830078,0.389814
2.081360107,0.402296
2.086879883,0.41383400000000004
2.092409912,0.42096300000000003
2.097929932,0.423525
2.103459961,0.42273299999999997
2.10897998,0.42086999999999997
2.11451001,0.41846400000000006
2.120030029,0.416372
2.125560059,0.41350699999999996
2.131080078,0.407366
2.136610107,0.40210100000000004
2.142129883,0.39614
2.147659912,0.388843
2.153179932,0.382936
2.158709961,0.377108
2.16422998,0.373204
2.16976001,0.371113
2.175280029,0.36968
2.1808100589999997,0.367919
2.186340088,0.36528099999999997
2.191860107,0.360764
2.197389893,0.356775
2.202919922,0.351598
2.208439941,0.34915100000000004
2.213969971,0.351953
2.2195,0.35967
2.22502002,0.372179
2.230550049,0.386408
2.236080078,0.39770700000000003
2.241610107,0.402963
2.247129883,0.39967600000000003
2.252659912,0.390042
2.258189941,0.37546199999999996
2.263719971,0.362688
2.26925,0.35591
2.27477002,0.353275
2.280300049,0.350122
2.285830078,0.346014
2.291360107,0.341675
2.296889893,0.341468
2.302419922,0.341055
2.307949951,0.343298
2.31347998,0.347273
2.31901001,0.35309
2.324540039,0.357217
2.330070068,0.358919
2.335600098,0.360428
2.3411298830000002,0.360767
2.3466699220000002,0.360618
2.3521999510000002,0.359822
2.3577299800000002,0.358815
2.36326001,0.357929
2.368790039,0.35689899999999997
2.374330078,0.355455
2.379860107,0.352533
2.385389893,0.354697
2.390929932,0.359742
2.396459961,0.366736
2.40198999,0.369116
2.407530029,0.369456
2.4130600589999998,0.367078
2.4186000979999998,0.365571
2.424129883,0.362345
2.429669922,0.359579
2.435209961,0.355697
2.44073999,0.350091
2.446280029,0.340594
2.451820068,0.334231
2.457350098,0.324706
2.462889893,0.317306
2.468429932,0.31117100000000003
2.473969971,0.305658
2.47951001,0.30144
2.485050049,0.296638
2.490590088,0.291541
2.496129883,0.287222
2.501669922,0.28583800000000004
