wavelength (nm),Blue 2
0.8631002200000001,0.109119
0.8684875489999999,0.112383
0.8738791499999999,0.11548
0.879275024,0.114746
0.8846752320000001,0.117034
0.8900797730000001,0.118947
0.895488586,0.120085
0.900901733,0.12304
0.906319214,0.125788
0.911740967,0.127988
0.9171669920000001,0.12977
0.922597351,0.132495
0.9280320430000001,0.134532
0.9334710690000001,0.13923
0.9389143679999999,0.141272
0.944361938,0.143256
0.949813843,0.143796
0.955270081,0.146893
0.960730591,0.152275
0.9661954349999999,0.153376
0.971664612,0.150593
0.977138062,0.163067
0.9826157839999999,0.153632
0.988097839,0.160184
0.9935842290000001,0.176784
0.9990749510000001,0.17368
1.004859985,0.202604
1.010460022,0.206715
1.016059998,0.21124600000000002
1.021659973,0.215998
1.02725,0.2215
1.032849976,0.226719
1.038449951,0.23170500000000002
1.044050049,0.237433
1.049640015,0.243088
1.05523999,0.248759
1.060829956,0.25463800000000003
1.066420044,0.261133
1.07201001,0.267752
1.077609985,0.273427
1.083199951,0.279829
1.088790039,0.286535
1.094369995,0.292973
1.099959961,0.300502
1.1055500489999999,0.30790300000000004
1.111140015,0.314897
1.116719971,0.32303899999999997
1.122310059,0.330453
1.127890015,0.337882
1.1334799800000002,0.345528
1.139060059,0.35330500000000004
1.144640015,0.361644
1.150219971,0.369796
1.155800049,0.37692
1.161390015,0.385393
1.166959961,0.392377
1.172540039,0.400185
1.178119995,0.40846
1.1836999510000001,0.416419
1.189280029,0.42398100000000005
1.194849976,0.43149
1.200430054,0.438993
1.206,0.446604
1.211579956,0.45417299999999994
1.217150024,0.4609
1.222719971,0.47011400000000003
1.228290039,0.47911400000000004
1.233869995,0.48868199999999995
1.239439941,0.49786400000000003
1.24501001,0.506424
1.250579956,0.514778
1.256150024,0.522887
1.261709961,0.530774
1.267280029,0.538945
1.272849976,0.546748
1.278410034,0.554355
1.28397998,0.562187
1.289550049,0.570038
1.295109985,0.5775279999999999
1.3006700439999999,0.585119
1.3062399900000001,0.591246
1.311800049,0.5992609999999999
1.317359985,0.60575
1.322920044,0.612718
1.32848999,0.618529
1.334050049,0.625025
1.339609985,0.630772
1.345160034,0.636328
1.350719971,0.6399239999999999
1.356280029,0.6429090000000001
1.361839966,0.643986
1.367400024,0.646425
1.372949951,0.650458
1.37851001,0.654704
1.384069946,0.6556
1.389619995,0.656822
1.3951700439999999,0.656331
1.4007299800000002,0.655325
1.406280029,0.65452
1.411839966,0.6510859999999999
1.417390015,0.645846
1.422939941,0.645066
1.42848999,0.647057
1.4340400389999999,0.647397
1.439589966,0.649616
1.445140015,0.650593
1.450689941,0.651659
1.45623999,0.6542520000000001
1.461790039,0.657662
1.467339966,0.661292
1.472890015,0.662172
1.478430054,0.663642
1.48397998,0.666817
1.489530029,0.668374
1.495069946,0.671992
1.500619995,0.674977
1.506160034,0.679247
1.511709961,0.684036
1.51725,0.685765
1.522800049,0.688886
1.528339966,0.691675
1.5338800049999999,0.693909
1.5394200439999999,0.696742
1.544969971,0.698392
1.55051001,0.700212
1.556050049,0.7038800000000001
1.561589966,0.705309
1.5671300049999999,0.709792
1.5726700439999999,0.710769
1.578209961,0.714921
1.58375,0.714553
1.589290039,0.719017
1.594829956,0.720076
1.600369995,0.724808
1.605910034,0.7281569999999999
1.611439941,0.730777
1.61697998,0.735151
1.6225200199999998,0.73822
1.628050049,0.739613
1.633589966,0.741826
1.639130005,0.741556
1.644660034,0.744613
1.650199951,0.746513
1.65572998,0.74766
1.66127002,0.74825
1.666800049,0.74587
1.672339966,0.745107
1.677869995,0.7424890000000001
1.683400024,0.7413310000000001
1.6889399410000001,0.737873
1.694469971,0.729589
1.7,0.725096
1.705540039,0.7182
1.711069946,0.71432
1.716599976,0.707869
1.722130005,0.699677
1.727660034,0.688608
1.733189941,0.675409
1.73872998,0.671864
1.7442600099999999,0.683435
1.749790039,0.692429
1.755319946,0.6949930000000001
1.760849976,0.693407
1.766380005,0.6907909999999999
1.771910034,0.690005
1.7774399410000001,0.69492
1.782959961,0.69889
1.78848999,0.7010149999999999
1.7940200199999998,0.701501
1.799550049,0.702072
1.805079956,0.7017800000000001
1.8106099850000001,0.701032
1.816140015,0.701329
1.821660034,0.700466
1.827189941,0.700196
1.832719971,0.701133
1.83825,0.701141
1.84377002,0.701982
1.849300049,0.704216
1.8548299560000001,0.706051
1.860349976,0.707731
1.865880005,0.708549
1.871410034,0.706121
1.876930054,0.702308
1.8824599610000001,0.699655
1.8879899900000001,0.693394
1.89351001,0.68025
1.899040039,0.662859
1.9045600589999998,0.640442
1.910089966,0.6196729999999999
1.9156099850000001,0.603258
1.921140015,0.594126
1.926670044,0.5897140000000001
1.932189941,0.587008
1.937719971,0.58558
1.9432399900000001,0.585448
1.94877002,0.588479
1.954290039,0.593862
1.959819946,0.598392
1.965339966,0.6034689999999999
1.970869995,0.609161
1.976390015,0.614514
1.981920044,0.6198899999999999
1.987439941,0.6256550000000001
1.992959961,0.629694
1.99848999,0.634596
2.00401001,0.638744
2.009540039,0.64236
2.015060059,0.644808
2.020589966,0.646738
2.026109985,0.646104
2.031640015,0.646162
2.037160034,0.6434439999999999
2.042689941,0.638716
2.048209961,0.633672
2.05372998,0.628333
2.05926001,0.622111
2.064780029,0.616675
2.070310059,0.611613
2.075830078,0.607719
2.081360107,0.603981
2.086879883,0.5997520000000001
2.092409912,0.5967520000000001
2.097929932,0.596192
2.103459961,0.5954520000000001
2.10897998,0.5954079999999999
2.11451001,0.596723
2.120030029,0.6004
2.125560059,0.60451
2.131080078,0.608008
2.136610107,0.610559
2.142129883,0.613707
2.147659912,0.614534
2.153179932,0.613953
2.158709961,0.613386
2.16422998,0.612644
2.16976001,0.611171
2.175280029,0.610194
2.1808100589999997,0.609654
2.186340088,0.6087600000000001
2.191860107,0.606108
2.197389893,0.6028220000000001
2.202919922,0.5988180000000001
2.208439941,0.595145
2.213969971,0.592429
2.2195,0.59564
2.22502002,0.599543
2.230550049,0.602405
2.236080078,0.602956
2.241610107,0.6020800000000001
2.247129883,0.596688
2.252659912,0.5881930000000001
2.258189941,0.576843
2.263719971,0.5643050000000001
2.26925,0.548654
2.27477002,0.5353140000000001
2.280300049,0.526122
2.285830078,0.5221779999999999
2.291360107,0.517116
2.296889893,0.5095970000000001
2.302419922,0.491727
2.307949951,0.463471
2.31347998,0.42235200000000006
2.31901001,0.403758
2.324540039,0.451954
2.330070068,0.48226499999999994
2.335600098,0.48396999999999996
2.3411298830000002,0.48035500000000003
2.3466699220000002,0.47334499999999996
2.3521999510000002,0.45268800000000003
2.3577299800000002,0.434432
2.36326001,0.4537
2.368790039,0.460847
2.374330078,0.45593599999999995
2.379860107,0.45685699999999996
2.385389893,0.45118800000000003
2.390929932,0.44582200000000005
2.396459961,0.446604
2.40198999,0.448251
2.407530029,0.448568
2.4130600589999998,0.44715699999999997
2.4186000979999998,0.448758
2.424129883,0.449031
2.429669922,0.44918
2.435209961,0.44519899999999996
2.44073999,0.438292
2.446280029,0.433263
2.451820068,0.43649099999999996
2.457350098,0.44246800000000003
2.462889893,0.440989
2.468429932,0.438913
2.473969971,0.43513999999999997
2.47951001,0.433093
2.485050049,0.430675
2.490590088,0.427724
2.496129883,0.434433
2.501669922,0.441837
