wavelength (nm),Blue 2
1744.26001,0.566908
1749.790039,0.5689960000000001
1755.319946,0.568945
1760.849976,0.570469
1766.380005,0.5722649999999999
1771.910034,0.5746319999999999
1777.439941,0.575405
1782.959961,0.5766479999999999
1788.48999,0.578285
1794.02002,0.57991
1799.550049,0.580296
1805.079956,0.582588
1810.609985,0.5827479999999999
1816.140015,0.583723
1821.660034,0.584976
1827.189941,0.585892
1832.719971,0.586666
1838.25,0.5883550000000001
1843.77002,0.591586
1849.300049,0.593605
1854.829956,0.593679
1860.349976,0.593066
1865.880005,0.5878869999999999
1871.410034,0.579377
1876.930054,0.571178
1882.459961,0.557663
1887.98999,0.5341600000000001
1893.51001,0.505871
1899.040039,0.47326999999999997
1904.560059,0.445144
1910.089966,0.42166099999999995
1915.609985,0.406512
1921.140015,0.394815
1926.670044,0.389117
1932.189941,0.385075
1937.719971,0.384861
1943.23999,0.38655300000000004
1948.77002,0.39127399999999996
1954.290039,0.397044
1959.819946,0.403553
1965.339966,0.408571
1970.869995,0.41596000000000005
1976.390015,0.42235600000000006
1981.920044,0.42924700000000005
1987.439941,0.43494799999999995
1992.959961,0.439776
1998.48999,0.44364899999999996
2004.01001,0.445641
2009.540039,0.444859
2015.060059,0.442155
2020.589966,0.437676
2026.109985,0.431075
2031.640015,0.422041
2037.160034,0.41021499999999994
2042.689941,0.397298
2048.209961,0.38452
2053.72998,0.374734
2059.26001,0.373395
2064.780029,0.379723
2070.310059,0.390306
2075.830078,0.402363
2081.360107,0.411637
2086.879883,0.41787299999999994
2092.409912,0.42063
2097.929932,0.420544
2103.459961,0.42001499999999997
2108.97998,0.41760699999999995
2114.51001,0.41501099999999996
2120.030029,0.410641
2125.560059,0.40663
2131.080078,0.400906
2136.610107,0.395266
2142.129883,0.387881
2147.659912,0.382008
2153.179932,0.375686
2158.709961,0.371216
2164.22998,0.368294
2169.76001,0.36639299999999997
2175.280029,0.36500900000000003
2180.810059,0.36234
2186.340088,0.358358
2191.860107,0.35404800000000003
2197.389893,0.34908
2202.919922,0.346009
2208.439941,0.347112
2213.969971,0.356448
2219.5,0.368771
2225.02002,0.38155
2230.550049,0.391225
2236.080078,0.394932
2241.610107,0.391493
2247.129883,0.383439
2252.659912,0.37112
2258.189941,0.360975
2263.719971,0.355602
2269.25,0.353441
2274.77002,0.3498
2280.300049,0.345837
2285.830078,0.342647
2291.360107,0.341602
2296.889893,0.341534
2302.419922,0.342634
2307.949951,0.346287
2313.47998,0.350978
2319.01001,0.355221
2324.540039,0.357442
2330.070068,0.358887
2335.600098,0.359576
2341.129883,0.360138
2346.669922,0.35778499999999996
2352.199951,0.354745
2357.72998,0.352506
2363.26001,0.348628
2368.790039,0.34558
2374.330078,0.344596
2379.860107,0.346894
2385.389893,0.352433
2390.929932,0.357958
2396.459961,0.360294
2401.98999,0.360083
2407.530029,0.356702
2413.060059,0.354761
2418.600098,0.354649
2424.129883,0.352693
2429.669922,0.348828
2435.209961,0.345262
2440.73999,0.337966
2446.280029,0.330214
2451.820068,0.323905
2457.350098,0.31630199999999997
2462.889893,0.311309
2468.429932,0.306329
2473.969971,0.302764
2479.51001,0.2979
2485.050049,0.293091
2490.590088,0.29162899999999997
2496.129883,0.28786
2501.669922,0.2893
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
